age;gender;height_cm;weight_kg;body fat_%;diastolic;systolic;gripForce;sit and bend forward_cm;sit-ups counts;broad jump_cm;class
62.0;M;170.2;59.9;17.3;60.0;111.0;32.9;16.2;29.0;145.0;B
30.0;M;175.5;75.1;21.6;87.0;118.0;44.3;19.8;45.0;228.0;B
56.0;M;179.9;84.2;24.7;91.0;135.0;48.7;17.3;37.0;198.0;A
25.0;M;175.1;64.8;6.9;65.0;118.0;42.0;19.8;49.0;252.0;B
22.0;M;175.0;82.3;26.6;80.0;142.0;40.2;8.6;55.0;207.0;D
26.0;M;179.3;84.3;19.3;87.0;150.0;45.9;9.8;52.0;211.0;C
59.0;F;161.9;56.1;22.9;71.0;133.0;32.8;23.7;32.0;147.0;A
38.0;M;168.3;64.68;24.1;93.0;152.0;41.6;7.8;39.0;208.0;C
25.0;M;167.0;88.0;26.8;65.0;117.0;45.7;8.4;40.0;198.0;D
30.0;F;160.8;63.3;35.5;78.0;126.0;33.7;21.7;36.0;161.0;A
37.0;M;180.9;87.0;24.2;64.0;120.0;48.2;16.6;51.0;233.0;C
22.0;F;160.5;53.6;32.5;60.0;99.0;22.9;18.0;32.0;130.0;B
40.0;F;162.7;55.5;29.0;64.0;112.0;28.4;29.4;37.0;134.0;C
62.0;M;174.9;71.9;23.1;87.0;150.0;36.4;-15.1;20.0;162.0;D
51.0;M;165.9;59.9;16.7;60.0;111.0;35.0;18.0;41.0;181.0;A
56.0;F;164.0;71.4;37.7;62.0;104.0;26.7;24.1;16.0;102.0;B
62.0;F;150.0;50.7;39.3;89.0;150.0;20.4;17.0;14.0;123.0;B
50.0;F;158.5;66.7;30.5;87.0;158.0;24.7;14.8;15.0;142.0;C
31.0;F;159.1;45.5;22.2;72.0;111.0;18.6;18.3;37.0;151.0;C
57.0;M;173.7;67.7;19.4;93.0;158.0;40.7;16.3;36.0;220.0;B
23.0;M;177.8;61.7;12.0;71.0;117.0;41.9;11.3;44.0;227.0;C
28.0;M;178.3;73.5;12.7;91.0;147.0;37.4;16.9;55.0;258.0;A
44.0;F;165.8;62.0;24.6;60.0;105.0;28.3;14.8;21.0;142.0;C
31.0;F;169.6;51.3;19.4;80.0;126.0;29.1;14.2;29.0;176.0;B
21.0;M;163.8;61.18;22.1;79.0;125.0;39.4;12.2;46.0;200.0;C
24.0;M;172.2;65.8;13.0;52.0;121.0;36.7;18.0;46.0;233.0;C
22.0;F;166.8;63.0;25.7;62.0;100.0;30.5;24.7;45.0;188.0;C
27.0;M;182.0;83.9;17.8;78.0;144.0;56.1;14.0;56.0;240.0;C
33.0;F;169.2;67.3;31.2;70.0;122.0;25.0;19.6;40.0;155.0;B
23.0;M;169.7;71.68;29.7;87.0;134.0;37.5;22.2;30.0;198.0;D
36.0;M;180.8;79.3;19.6;72.0;147.0;55.0;21.4;50.0;227.0;A
47.0;M;165.1;60.9;14.8;99.0;147.0;43.0;20.4;47.0;200.0;A
43.0;F;158.4;50.9;25.4;64.0;104.0;22.4;16.4;31.0;143.0;B
52.0;M;153.5;48.9;24.8;88.0;153.0;24.7;-7.1;31.0;140.0;D
39.0;F;161.4;63.1;32.8;63.0;100.0;34.1;5.5;12.0;148.0;D
27.0;M;176.1;91.8;35.0;82.0;140.0;40.5;-17.3;32.0;181.0;D
46.0;M;171.2;60.0;15.3;71.0;122.0;42.9;13.5;49.0;188.0;B
45.0;M;175.1;71.7;19.7;82.0;129.0;46.6;14.8;41.0;206.0;B
30.0;F;164.4;52.7;19.9;88.0;120.0;27.1;29.3;42.0;183.0;A
21.0;M;168.3;72.7;20.1;90.0;133.0;48.1;13.1;44.0;218.0;C
46.0;M;164.4;63.6;23.4;70.0;115.0;36.0;42.0;42.0;210.0;A
31.0;F;161.4;53.8;26.3;64.0;99.0;24.5;22.7;58.0;148.0;C
22.0;F;163.5;60.4;34.0;80.0;125.0;22.4;10.6;38.0;173.0;C
35.0;F;160.2;57.2;30.1;92.0;143.0;27.5;21.0;44.0;150.0;A
27.0;M;165.5;59.3;12.2;70.0;127.0;40.9;16.1;39.0;229.0;C
29.0;M;176.4;66.2;20.4;64.0;117.0;44.1;6.2;43.0;211.0;C
28.0;M;173.9;73.74;15.7;71.0;139.0;48.7;9.1;48.0;234.0;C
60.0;F;153.2;50.8;27.7;77.0;144.0;14.3;21.7;23.0;119.0;C
25.0;F;153.4;51.1;23.9;60.0;110.0;27.0;23.9;39.0;179.0;A
25.0;M;163.1;64.4;11.7;85.0;155.0;41.1;23.7;60.0;260.0;A
31.0;F;161.5;63.9;25.5;76.0;119.0;30.0;31.4;39.0;177.0;A
21.0;M;174.4;55.4;11.8;97.0;132.0;33.5;13.8;39.0;210.0;D
36.0;M;174.3;79.9;21.1;81.0;104.0;51.6;3.0;50.0;180.0;D
58.0;F;154.9;59.4;32.3;79.0;118.0;19.4;14.6;13.0;120.0;C
54.0;M;175.2;71.6;23.5;99.0;150.0;43.0;15.0;31.0;183.0;C
21.0;M;176.8;67.78;13.1;75.0;147.0;30.9;21.8;60.0;230.0;D
42.0;M;168.9;69.9;23.2;81.0;158.0;48.7;15.8;33.0;225.0;C
25.0;F;168.8;62.1;22.5;62.0;115.0;28.8;23.8;41.0;196.0;A
24.0;F;168.1;55.1;27.2;70.0;115.0;26.1;22.5;28.0;157.0;C
23.0;F;159.1;69.88;32.3;65.0;109.0;27.9;20.1;41.0;169.0;B
51.0;M;182.7;73.4;14.6;76.0;129.0;45.2;16.7;47.0;228.0;B
50.0;M;156.7;56.1;20.0;99.0;156.0;37.1;21.2;55.0;208.0;A
23.0;M;179.1;68.4;18.9;98.0;139.0;42.9;7.1;46.0;217.0;C
32.0;M;171.1;75.2;22.4;85.0;119.0;48.9;16.6;54.0;238.0;D
31.0;M;166.8;66.0;27.1;79.0;130.0;32.7;2.1;32.0;183.0;D
24.0;F;167.2;70.0;35.3;54.0;103.0;23.3;-0.5;22.0;120.0;D
60.0;M;172.4;80.2;25.7;71.0;137.0;41.6;7.7;30.0;169.0;B
45.0;F;158.1;62.9;35.4;95.0;138.0;22.7;23.4;17.0;86.0;D
58.0;M;177.8;79.2;19.6;77.0;123.0;49.0;13.0;48.0;202.0;B
28.0;M;185.1;83.0;17.2;85.0;154.0;52.4;13.8;45.0;214.0;B
62.0;F;144.9;47.9;36.6;93.0;159.0;15.4;11.5;5.0;91.0;D
30.0;M;172.5;73.0;16.9;88.0;154.0;44.5;25.1;63.0;226.0;A
21.0;F;165.5;60.9;29.6;68.0;116.0;29.7;19.8;51.0;180.0;A
33.0;M;169.1;66.1;18.6;65.0;123.0;43.4;10.3;48.0;235.0;B
35.0;M;176.9;67.8;11.4;98.0;151.0;43.5;19.2;46.0;216.0;A
44.0;M;174.6;75.0;18.5;80.0;142.0;48.0;12.0;38.0;218.0;B
27.0;F;159.8;54.8;24.4;55.0;104.0;27.5;22.7;38.0;191.0;A
50.0;M;178.2;94.72;30.6;87.0;137.0;35.8;-5.9;30.0;184.0;D
50.0;M;166.0;66.2;23.5;78.0;124.0;40.6;17.3;47.0;202.0;A
36.0;F;168.0;54.1;25.2;80.0;120.0;19.6;14.7;22.0;154.0;C
27.0;M;169.5;56.52;16.6;88.0;127.0;35.3;-0.3;38.0;202.0;D
46.0;M;177.7;72.2;17.4;80.0;117.0;47.8;15.7;45.0;215.0;A
23.0;F;159.1;46.72;22.8;78.0;120.0;28.5;20.6;48.0;163.0;B
62.0;M;172.4;74.9;25.5;78.0;153.0;39.1;-4.7;10.0;141.0;D
21.0;F;156.1;52.5;31.9;87.0;125.0;18.4;20.2;39.0;182.0;C
21.0;M;178.5;69.3;14.3;81.0;137.0;40.8;18.1;54.0;232.0;B
41.0;M;172.9;72.4;21.0;79.0;138.0;48.0;-8.3;51.0;215.0;D
36.0;M;172.1;77.0;18.0;69.0;135.0;38.7;13.6;50.0;243.0;B
24.0;M;170.9;71.8;20.3;78.0;143.0;42.7;18.2;45.0;218.0;C
23.0;M;180.3;57.8;9.8;77.0;135.0;39.7;7.8;46.0;221.0;C
21.0;M;175.6;72.8;15.4;65.0;122.0;44.4;26.3;68.0;257.0;B
57.0;F;153.6;50.84;25.3;76.0;118.0;27.1;20.7;13.0;128.0;C
64.0;F;163.6;54.1;26.6;67.0;140.0;28.6;17.5;13.0;105.0;B
46.0;M;166.8;92.0;35.5;71.0;124.0;37.6;-6.0;31.0;155.0;D
23.0;F;162.7;54.4;26.9;73.0;122.0;31.5;24.4;48.0;140.0;A
54.0;F;163.6;61.0;33.4;65.0;116.0;23.2;13.1;19.0;116.0;C
26.0;M;173.3;77.4;17.3;83.0;118.0;52.1;21.8;58.0;261.0;A
35.0;F;156.8;55.3;24.4;65.0;118.0;29.7;10.5;40.0;194.0;C
28.0;M;174.4;86.3;17.8;67.0;135.0;49.4;6.8;45.0;220.0;C
55.0;M;172.4;68.5;18.4;76.0;141.0;46.0;18.5;28.0;192.0;C
45.0;M;165.9;70.3;22.1;84.0;143.0;49.9;19.4;58.0;230.0;A
62.0;F;156.5;61.3;40.2;87.0;136.0;27.5;18.5;11.0;119.0;D
25.0;M;173.7;77.5;14.4;83.0;131.0;49.8;20.3;56.0;258.0;B
53.0;M;175.9;84.66;24.7;88.0;154.0;45.7;8.9;25.0;185.0;D
31.0;M;172.0;78.5;17.1;80.0;130.0;51.3;15.3;60.0;250.0;C
28.0;M;167.9;62.1;14.0;62.0;110.0;45.3;19.0;55.0;238.0;B
31.0;M;185.6;84.4;15.8;70.0;129.0;50.0;12.6;49.0;228.0;B
60.0;M;162.7;79.7;32.6;88.0;134.0;26.8;7.7;24.0;167.0;D
35.0;M;179.2;75.0;22.8;97.0;148.0;45.3;12.0;60.0;228.0;B
21.0;M;177.9;69.0;15.2;66.0;129.0;42.7;-3.5;45.0;185.0;D
63.0;M;170.6;78.26;22.1;86.0;143.0;46.5;7.9;40.0;211.0;B
37.0;M;171.9;67.4;20.8;88.0;153.0;44.0;27.0;44.0;211.0;B
38.0;M;174.2;59.0;8.1;91.0;133.0;48.0;13.2;38.0;246.0;C
21.0;M;172.0;74.9;26.6;70.0;105.0;35.9;0.9;38.0;191.0;D
49.0;M;170.9;75.8;28.3;91.0;135.0;28.9;-5.6;29.0;167.0;D
25.0;M;172.0;74.0;20.0;72.0;143.0;51.4;12.2;47.0;230.0;B
42.0;M;169.3;65.1;20.8;81.0;122.0;42.0;25.3;49.0;219.0;A
40.0;M;181.8;80.8;22.1;94.0;134.0;54.9;14.1;58.0;197.0;C
62.0;F;158.7;59.3;34.2;78.0;143.0;30.5;24.6;20.0;160.0;A
56.0;F;158.0;67.2;36.3;89.0;136.0;27.1;16.9;15.0;138.0;D
38.0;F;149.1;60.96;40.4;66.0;106.0;22.5;8.7;7.0;139.0;D
30.0;F;168.3;58.0;22.9;58.0;106.0;30.9;18.2;52.0;190.0;A
50.0;M;173.0;71.7;19.8;76.0;124.0;42.7;8.0;33.0;226.0;C
37.0;M;179.5;103.7;24.1;91.0;131.0;40.9;7.0;32.0;217.0;D
29.0;M;172.6;66.2;13.0;91.0;136.0;46.7;20.8;49.0;254.0;B
30.0;F;163.2;53.8;25.4;84.0;117.0;22.2;13.1;30.0;134.0;C
55.0;F;156.9;59.2;34.0;75.0;140.0;18.4;25.3;25.0;119.0;B
24.0;F;156.7;56.8;33.5;85.0;129.0;25.1;22.2;46.0;190.0;A
27.0;M;174.0;72.7;24.7;83.0;141.0;40.3;20.1;56.0;220.0;C
31.0;F;160.0;54.9;26.1;80.0;120.0;33.2;19.3;56.0;210.0;A
26.0;F;157.5;50.5;30.2;68.0;112.0;23.8;17.0;55.0;139.0;B
63.0;F;154.3;45.6;17.9;70.0;120.0;19.3;13.6;7.0;129.0;C
64.0;F;153.5;55.0;26.3;81.0;139.0;23.3;12.3;19.0;125.0;C
50.0;F;161.2;52.1;25.1;61.0;112.0;27.0;21.7;24.0;145.0;A
37.0;F;161.0;62.7;29.7;80.0;123.0;24.8;31.2;15.0;128.0;D
56.0;M;170.8;55.8;12.7;79.0;133.0;41.3;21.6;31.0;202.0;B
25.0;M;173.0;69.5;14.0;80.0;130.0;55.1;12.5;38.0;180.0;C
34.0;F;170.3;58.2;21.8;62.0;118.0;29.9;28.5;44.0;195.0;A
23.0;F;173.3;57.8;26.9;65.0;109.0;25.4;22.8;46.0;176.0;C
51.0;F;159.6;74.6;44.8;81.0;130.0;26.6;20.7;13.0;114.0;D
45.0;M;177.1;75.8;22.5;84.0;145.0;45.2;19.4;39.0;194.0;B
56.0;M;174.4;72.5;20.7;98.0;151.0;34.1;18.5;30.0;176.0;B
25.0;F;160.0;48.2;25.8;74.0;131.0;22.7;24.4;52.0;162.0;A
59.0;M;167.0;64.9;18.7;83.0;134.0;37.5;9.0;38.0;176.0;B
25.0;M;176.8;74.74;19.2;73.0;133.0;46.8;23.4;55.0;234.0;A
31.0;M;168.0;64.7;18.2;73.0;115.0;44.9;22.4;51.0;247.0;A
41.0;M;170.9;79.2;24.2;98.0;144.0;47.4;4.0;28.0;199.0;D
58.0;M;171.5;86.1;28.7;94.0;142.0;42.0;11.7;10.0;163.0;D
31.0;M;179.6;76.9;17.1;88.0;152.0;52.7;23.2;54.0;235.0;A
26.0;M;172.7;77.1;21.1;83.0;123.0;44.4;16.4;60.0;257.0;B
25.0;M;172.1;66.5;22.2;72.0;119.0;35.1;-14.8;27.0;190.0;D
26.0;F;165.9;59.3;25.4;74.0;123.0;29.4;26.8;44.0;211.0;A
59.0;F;158.5;56.2;28.34;67.0;121.0;31.8;19.8;31.0;137.0;A
29.0;M;172.2;63.2;18.0;78.0;139.0;37.4;20.7;59.0;247.0;B
62.0;F;155.6;66.1;38.5;85.0;143.0;26.4;18.7;6.0;101.0;D
25.0;F;165.8;55.4;34.5;71.0;101.0;28.1;20.6;19.0;152.0;D
45.0;F;158.6;62.4;33.0;62.0;97.0;24.6;22.5;19.0;117.0;C
34.0;M;173.3;74.0;20.4;91.0;149.0;50.6;24.4;40.0;229.0;C
22.0;M;170.0;69.2;18.7;80.0;140.0;43.8;21.7;56.0;238.0;A
59.0;M;166.4;64.5;22.3;91.0;155.0;36.6;17.6;38.0;189.0;B
37.0;M;170.8;64.66;16.5;94.0;151.0;50.6;14.9;53.0;221.0;B
48.0;M;162.1;73.82;24.3;67.0;100.0;41.2;23.0;49.0;187.0;C
25.0;M;177.2;70.7;14.9;90.0;141.0;48.9;19.2;52.0;227.0;A
39.0;M;177.6;94.5;32.9;88.0;139.0;48.1;13.2;26.0;188.0;D
31.0;F;168.1;59.3;16.3;73.0;118.0;28.5;22.5;42.0;174.0;A
63.0;M;163.0;60.9;23.4;76.0;159.0;39.5;9.9;28.0;195.0;B
28.0;M;173.3;73.0;21.1;95.0;153.0;50.1;9.0;61.0;213.0;C
24.0;F;162.4;44.26;21.0;75.0;115.0;23.7;13.0;48.0;166.0;C
37.0;M;170.5;76.7;29.2;92.0;135.0;40.6;15.4;40.0;177.0;D
26.0;M;184.0;84.0;18.4;67.0;112.0;60.0;18.5;53.0;235.0;A
56.0;F;156.6;60.4;32.5;81.0;138.0;24.2;21.2;10.0;140.0;C
21.0;M;180.6;68.2;25.3;85.0;139.0;36.1;6.9;31.0;184.0;D
44.0;M;175.6;72.1;15.5;85.0;150.0;44.6;12.5;40.0;228.0;B
25.0;F;167.1;59.5;21.9;78.0;117.0;36.2;18.7;58.0;195.0;A
21.0;M;186.3;74.4;13.6;94.0;133.0;46.6;3.7;53.0;214.0;D
24.0;F;166.2;57.1;26.5;81.0;122.0;32.9;21.5;44.0;169.0;A
28.0;F;162.9;65.4;29.4;85.0;156.0;37.2;19.3;43.0;173.0;A
21.0;M;175.0;64.1;14.8;70.0;120.0;39.7;24.7;61.0;240.0;A
34.0;F;165.1;53.5;25.7;98.0;133.0;26.2;21.2;48.0;178.0;A
22.0;F;167.3;55.3;21.3;89.0;134.0;35.1;24.7;40.0;176.0;A
31.0;F;161.8;53.6;26.2;80.0;138.0;24.3;14.7;46.0;183.0;B
22.0;M;170.7;60.3;20.0;74.0;129.0;29.3;18.7;56.0;212.0;C
23.0;F;167.2;60.3;26.1;54.0;104.0;25.4;30.3;47.0;198.0;A
61.0;M;173.5;71.0;17.6;90.0;149.0;51.2;11.7;38.0;174.0;B
21.0;M;180.6;89.4;24.6;83.0;144.0;43.2;18.9;33.0;203.0;D
23.0;M;182.9;97.4;19.7;86.0;144.0;48.7;5.0;44.0;200.0;D
46.0;M;170.1;55.8;11.1;83.0;132.0;42.2;17.5;57.0;208.0;A
27.0;M;169.6;64.1;9.4;80.0;130.0;37.8;30.5;53.0;251.0;B
24.0;M;179.6;76.82;16.4;90.0;145.0;51.9;20.6;56.0;246.0;A
28.0;M;180.7;84.1;15.0;80.0;136.0;50.5;19.1;46.0;196.0;C
60.0;M;160.8;53.8;19.8;92.0;133.0;24.4;5.0;42.0;150.0;C
34.0;M;173.4;69.1;22.2;86.0;127.0;31.0;16.7;43.0;198.0;C
21.0;M;165.3;65.8;18.5;74.0;114.0;36.5;17.8;63.0;243.0;A
38.0;F;159.7;55.9;27.7;60.0;120.0;30.7;25.0;27.0;176.0;B
23.0;M;171.5;70.7;11.1;82.0;149.0;57.0;17.4;61.0;236.0;A
38.0;M;191.3;91.74;14.7;78.0;128.0;54.9;13.9;53.0;233.0;B
47.0;M;179.0;74.5;26.9;61.0;114.0;34.5;15.4;34.0;214.0;C
29.0;F;157.6;58.1;31.4;75.0;111.0;23.0;6.8;32.0;151.0;D
55.0;M;171.2;68.3;19.6;93.0;144.0;40.2;19.5;42.0;208.0;B
59.0;F;156.0;50.96;28.6;81.0;124.0;24.0;11.9;11.0;126.0;C
50.0;M;169.5;82.8;30.3;90.0;145.0;40.9;0.9;36.0;169.0;D
54.0;F;155.9;53.2;38.7;85.0;120.0;15.6;13.8;5.0;118.0;D
21.0;F;150.3;52.0;34.2;76.0;120.0;24.7;22.0;46.0;166.0;C
56.0;F;161.2;55.2;26.3;74.0;129.0;25.9;23.6;30.0;162.0;A
30.0;M;170.1;65.0;16.2;81.0;120.0;43.6;17.9;55.0;219.0;A
37.0;F;161.7;58.3;31.6;86.0;137.0;22.7;16.0;27.0;172.0;B
63.0;F;153.9;26.3;37.0;73.0;120.0;27.2;7.8;0.0;105.0;D
21.0;M;164.2;60.9;10.3;89.0;145.0;40.1;17.4;58.0;233.0;A
23.0;F;165.3;82.3;41.5;79.0;127.0;28.3;14.3;2.0;138.0;D
33.0;F;157.9;53.2;22.7;45.0;97.0;21.5;20.0;47.0;171.0;D
21.0;M;172.8;67.9;13.8;73.0;116.0;50.0;25.1;69.0;245.0;A
52.0;M;167.8;69.5;20.5;89.0;147.0;43.1;19.0;35.0;197.0;B
30.0;F;155.6;46.3;17.7;75.0;119.0;24.0;30.0;48.0;184.0;A
27.0;M;168.1;68.9;24.8;82.0;145.0;37.8;9.2;43.0;214.0;C
27.0;M;178.1;73.3;23.0;75.0;134.0;34.1;19.8;45.0;200.0;D
30.0;M;171.4;66.0;13.6;46.0;102.0;48.8;22.9;51.0;230.0;A
21.0;F;160.0;62.26;33.5;75.0;114.0;27.5;21.3;39.0;147.0;A
23.0;M;170.2;79.5;32.6;80.0;135.0;35.2;2.3;28.0;156.0;D
24.0;F;167.0;73.1;30.9;78.0;140.0;35.0;28.2;47.0;170.0;B
34.0;M;181.0;68.6;14.3;79.0;134.0;49.8;17.4;59.0;254.0;A
57.0;F;154.3;67.5;41.2;87.0;148.0;28.9;22.1;0.0;113.0;D
40.0;M;179.7;81.2;23.9;67.0;124.0;47.8;12.7;32.0;247.0;C
55.0;M;171.8;69.1;16.1;71.0;126.0;36.9;17.3;39.0;178.0;B
63.0;M;159.8;53.6;20.8;58.0;133.0;31.0;10.2;28.0;182.0;B
22.0;M;181.2;71.46;17.9;71.0;138.0;43.9;18.1;55.0;226.0;B
33.0;M;172.7;87.3;28.8;83.0;145.0;40.2;12.0;50.0;212.0;D
40.0;F;154.6;46.2;21.7;75.0;114.0;21.0;20.9;47.0;161.0;A
31.0;F;165.7;57.86;26.4;70.0;112.0;27.7;27.0;36.0;171.0;A
24.0;M;177.4;76.0;12.8;64.0;130.0;45.7;12.7;54.0;196.0;C
33.0;M;173.0;64.66;21.4;74.0;129.0;36.1;2.1;60.0;197.0;D
53.0;M;164.5;63.0;19.6;83.0;127.0;41.0;17.7;40.0;213.0;A
60.0;M;166.5;59.2;16.8;69.0;112.0;37.3;13.5;31.0;174.0;A
22.0;M;168.0;64.1;10.4;87.0;126.0;47.6;17.0;62.0;230.0;A
25.0;M;171.4;65.7;10.7;87.0;142.0;49.9;15.7;62.0;256.0;A
40.0;F;162.0;53.8;27.9;67.0;104.0;21.8;12.7;19.0;153.0;C
22.0;F;163.7;56.36;29.8;80.0;120.0;22.8;8.4;47.0;186.0;D
55.0;M;173.7;76.3;21.8;85.0;144.0;40.3;10.7;31.0;187.0;B
43.0;M;173.6;71.1;19.0;87.0;130.0;44.8;16.4;47.0;213.0;B
26.0;M;172.5;78.9;24.4;75.0;124.0;48.7;7.8;59.0;185.0;C
35.0;M;171.3;90.7;28.0;66.0;147.0;52.0;17.4;47.0;213.0;B
26.0;M;175.2;69.4;17.8;91.0;132.0;48.2;11.5;45.0;215.0;C
39.0;M;177.2;76.7;20.8;78.0;135.0;43.3;5.7;45.0;232.0;D
60.0;F;147.5;48.5;39.3;75.0;146.0;18.8;19.0;5.0;130.0;D
44.0;F;167.1;58.4;23.7;81.0;122.0;23.1;12.1;12.0;127.0;D
31.0;M;173.3;70.4;25.1;72.0;120.0;36.2;6.6;44.0;199.0;C
37.0;M;173.6;86.0;27.3;73.0;140.0;49.0;19.9;45.0;215.0;B
57.0;M;170.5;73.0;22.0;97.0;152.0;45.6;8.5;40.0;198.0;D
26.0;F;158.1;62.8;39.8;60.0;86.0;18.9;18.0;25.0;139.0;D
30.0;M;174.8;75.2;12.6;60.0;112.0;55.0;16.3;65.0;249.0;A
46.0;F;158.9;58.9;34.3;65.0;109.0;21.1;19.2;11.0;122.0;D
29.0;M;176.6;73.9;19.3;91.0;139.0;36.5;13.7;53.0;229.0;C
25.0;F;162.6;55.4;30.8;68.0;103.0;28.8;28.9;57.0;177.0;A
37.0;M;164.3;78.0;25.5;84.0;134.0;44.1;14.0;54.0;218.0;D
27.0;M;178.3;75.8;24.0;82.0;122.0;39.9;13.5;56.0;188.0;C
26.0;M;172.7;71.3;19.2;80.0;154.0;53.3;22.3;56.0;243.0;A
34.0;M;171.0;87.0;28.7;92.0;139.0;48.8;26.9;52.0;215.0;D
22.0;M;174.5;61.7;13.8;81.0;123.0;46.3;11.9;54.0;247.0;B
49.0;F;156.7;63.28;33.9;86.0;149.0;26.2;19.8;39.0;159.0;A
23.0;M;182.2;82.7;20.2;78.0;117.0;51.5;18.2;57.0;227.0;A
51.0;M;164.1;70.9;26.2;70.0;112.0;39.6;14.0;40.0;211.0;D
23.0;M;181.0;97.2;25.7;45.0;128.0;48.7;-4.9;40.0;201.0;D
21.0;M;174.2;70.1;14.6;91.0;137.0;49.4;25.2;63.0;259.0;B
32.0;M;169.5;76.0;25.7;63.0;109.0;43.1;6.3;40.0;225.0;D
32.0;M;165.1;63.6;23.2;91.0;135.0;35.4;10.3;50.0;202.0;B
29.0;M;173.7;74.9;17.7;94.0;135.0;41.5;14.4;61.0;223.0;B
51.0;F;154.6;40.6;20.9;80.0;130.0;18.8;18.5;20.0;137.0;B
64.0;F;149.0;47.6;29.0;104.0;176.0;23.4;20.4;24.0;127.0;B
32.0;M;177.1;78.4;20.7;92.0;137.0;43.5;16.6;42.0;214.0;B
59.0;M;160.8;69.36;22.6;70.0;129.0;31.7;-15.1;25.0;168.0;D
21.0;F;158.0;45.6;28.9;70.0;120.0;19.7;19.7;43.0;164.0;A
31.0;F;161.0;56.5;19.8;73.0;108.0;33.6;16.8;26.0;156.0;B
34.0;M;181.4;75.4;15.7;74.0;121.0;47.9;23.0;55.0;225.0;B
23.0;M;176.7;74.0;24.6;83.0;142.0;39.1;24.1;48.0;238.0;B
59.0;M;175.4;68.1;21.3;74.0;122.0;36.2;40.0;40.0;174.0;B
62.0;M;163.6;65.5;25.1;77.0;154.0;27.3;-3.7;15.0;111.0;D
64.0;M;167.0;67.9;27.8;88.0;137.0;26.0;15.6;22.0;170.0;D
63.0;M;172.0;68.7;26.3;81.0;123.0;40.7;18.0;35.0;151.0;C
29.0;M;176.9;73.0;11.0;64.0;122.0;49.0;13.7;69.0;234.0;B
48.0;F;162.4;57.4;23.3;59.0;101.0;27.8;30.1;34.0;163.0;A
51.0;M;175.1;74.1;16.9;84.0;154.0;46.4;7.3;46.0;214.0;C
32.0;F;160.1;51.8;18.1;73.0;120.0;30.3;23.8;37.0;180.0;A
43.0;M;177.1;81.1;27.7;84.0;135.0;34.4;12.7;45.0;193.0;D
39.0;F;166.0;58.5;27.4;69.0;129.0;24.3;19.0;38.0;180.0;B
63.0;M;176.5;72.66;22.4;69.0;132.0;34.5;13.2;19.0;121.0;C
39.0;M;176.0;93.1;32.0;91.0;146.0;44.6;4.0;0.0;135.0;D
31.0;M;168.0;64.1;23.1;83.0;138.0;36.3;13.9;35.0;225.0;C
57.0;F;153.8;42.8;20.7;69.0;125.0;22.2;19.3;0.0;95.0;D
24.0;F;165.8;44.1;21.1;57.0;100.0;22.5;23.1;19.0;182.0;D
48.0;F;163.1;63.1;28.0;65.0;118.0;30.4;34.0;34.0;154.0;A
33.0;M;175.5;68.6;17.9;76.0;141.0;36.2;20.1;50.0;218.0;A
27.0;M;179.9;92.88;32.0;79.0;123.0;42.8;14.1;55.0;192.0;D
39.0;F;159.5;54.12;30.4;67.0;106.0;22.3;3.8;23.0;144.0;D
21.0;M;168.3;64.8;17.8;77.0;135.0;39.2;-10.7;40.0;212.0;D
53.0;F;153.9;58.34;27.6;71.0;103.0;23.8;23.0;35.0;159.0;B
50.0;M;178.2;79.4;29.4;97.0;153.0;35.3;6.1;45.0;181.0;D
43.0;M;168.1;75.8;24.5;91.0;129.0;40.8;18.4;38.0;206.0;C
21.0;M;186.4;92.5;25.6;85.0;147.0;42.5;-14.4;48.0;174.0;D
23.0;M;174.0;75.4;18.2;81.0;133.0;32.4;-7.4;35.0;208.0;D
28.0;F;164.2;54.7;15.7;75.0;99.0;33.1;20.2;45.0;163.0;D
27.0;F;167.3;71.1;30.5;88.0;141.0;29.2;27.0;39.0;188.0;B
26.0;M;172.3;65.9;14.7;75.0;125.0;35.4;14.6;57.0;231.0;C
29.0;M;185.1;87.7;19.5;90.0;144.0;50.0;22.2;54.0;234.0;A
21.0;F;168.4;46.3;25.4;65.0;110.0;21.9;28.5;28.0;158.0;C
31.0;F;162.0;54.3;18.0;90.0;136.0;25.1;24.3;33.0;181.0;B
36.0;M;179.1;96.2;26.6;83.0;123.0;54.7;17.0;40.0;200.0;D
23.0;M;164.2;68.5;25.2;73.0;123.0;40.7;9.2;46.0;215.0;D
21.0;M;175.3;60.1;10.7;71.0;120.0;35.6;29.3;52.0;200.0;B
60.0;M;177.6;75.2;24.1;68.0;139.0;44.3;13.0;25.0;178.0;C
42.0;M;172.1;69.1;9.8;79.0;140.0;40.1;18.7;55.0;213.0;B
41.0;F;161.4;52.6;25.6;69.0;115.0;29.7;-3.0;2.0;110.0;D
38.0;F;160.2;55.8;27.1;91.0;136.0;35.5;21.5;26.0;154.0;B
30.0;F;154.4;48.9;27.2;69.0;105.0;21.0;20.6;23.0;135.0;C
25.0;F;158.9;48.5;26.2;84.0;122.0;26.6;28.0;52.0;153.0;A
60.0;F;154.9;68.0;40.6;89.0;157.0;26.8;21.8;12.0;122.0;B
48.0;F;157.1;63.6;38.9;71.0;113.0;20.4;21.9;0.0;130.0;D
26.0;F;164.1;60.2;33.7;81.0;127.0;26.1;17.6;51.0;178.0;C
